NumberRedirects,checkWHOIS_exists,isinAlexa,NumbLinkToDomain,indexbyGoogle,Domain,Have_@,URL_Length,Domain_Length,occurence_tirets,Redirection,Number_%,TinyURL,iFrame,MouseOver,label
0,0,1,0,1,phoneservicecenter.es,0.0,33.0,21.0,1.0,6.0,1.0,0.0,0,1,0.0
0,9,0,0,0,au-pcncy.aeuesaaaomceoy.bcvwpq.top,0.0,48.0,34.0,2.0,5.0,1.0,0.0,1,0,1.0
0,151,1,0,1,splendoramsterdam.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,0,1,0.0
0,203,0,0,1,services.message-business.com,0.0,41.0,29.0,2.0,6.0,1.0,0.0,1,0,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,7,0,0,1,gayradiouk.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,15,0,0,1,data.covid19taskforce.com,0.0,37.0,25.0,1.0,6.0,1.0,0.0,1,0,0.0
0,2,0,0,1,teelink.net,0.0,23.0,11.0,1.0,6.0,1.0,0.0,0,1,0.0
0,340,0,0,1,dallas.broadway.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
0,299,0,0,1,axiomarchitects.co.uk,0.0,33.0,21.0,1.0,6.0,1.0,0.0,0,1,0.0
0,53,0,0,1,eh5ko.csb.app,0.0,22.0,13.0,1.0,6.0,1.0,0.0,1,1,1.0
0,162,0,20,1,gagesite.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
0,9,0,0,1,ekl-net.conn-aocsecceoas.hlrooh.top,0.0,46.0,35.0,1.0,5.0,1.0,1.0,1,1,1.0
1,28,0,0,1,kievskaya22.ru,1.0,100.0,14.0,2.0,5.0,1.0,0.0,1,1,1.0
0,315,0,0,1,pgrimard.magix.net,0.0,26.0,18.0,1.0,5.0,1.0,0.0,0,1,1.0
1,0,0,0,0,au-paccy.aceeseaoraocmeoy.yhuheg.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,9,0,0,1,ekl-net.conn-aocsecmesas.pyzqjk.top,0.0,46.0,35.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,littlegiantladders.com.au,0.0,37.0,25.0,1.0,6.0,1.0,0.0,0,1,0.0
1,0,0,0,0,au-pcccny.aeeauasaaocmeoy.nwbezf.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
1,122,0,0,1,samhuckaby.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,instagram-online.mcdir.ru.mcpre.ru,0.0,42.0,34.0,2.0,5.0,1.0,0.0,1,1,1.0
1,100,0,0,1,elizabethwoodson.org,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
0,9,0,0,0,au-poacay.aeeucacaomceoy.nwbezf.top,0.0,49.0,35.0,2.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,0,jovial-dubinsky.54-39-201-108.plesk.page,0.0,51.0,40.0,1.0,6.0,1.0,0.0,1,0,1.0
0,331,0,0,1,apps.clever.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,216,0,0,1,cokobar.com,0.0,23.0,11.0,1.0,6.0,1.0,0.0,0,1,0.0
0,188,0,0,1,palaciosisd.org,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
0,264,0,0,1,deepwoods.org,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,dw2expedition.wixsite.com,0.0,37.0,25.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,anafernandes.name,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,0,au-pcny.aeusaaom.sjmbhq.top,0.0,41.0,27.0,2.0,5.0,1.0,0.0,1,0,1.0
1,0,0,0,0,bt.de,0.0,17.0,5.0,1.0,6.0,1.0,0.0,0,1,0.0
1,11,0,0,1,cimamag.com,0.0,23.0,11.0,1.0,6.0,1.0,0.0,0,1,0.0
0,194,0,3,1,markbarthur.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
1,0,0,0,1,ringelnatz-verein.de,0.0,32.0,20.0,2.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,ameli-account-connection.agip.net.pe,0.0,44.0,36.0,1.0,5.0,1.0,0.0,1,0,1.0
0,212,0,0,1,consent.youtube.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,78.143.96.35,0.0,100.0,12.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,greengiant.eu,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,1,0.0
0,280,0,0,1,swsadmin.shanwei.gov.cn,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,0,seccoveriy.xyz,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,1.0
0,0,1,5,1,assda.asn.au,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,ekl-net.com-asceccea.xfbwpj.top,0.0,42.0,31.0,1.0,5.0,1.0,1.0,1,1,1.0
0,158,0,0,0,secureupdate.appleld.com.duilawyeryork.com,0.0,68.0,42.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,6,1,delamcomuzu.cz,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
1,55,0,0,1,santarms.com,0.0,100.0,12.0,2.0,6.0,1.0,0.0,0,1,1.0
0,219,0,0,1,samcool.org,0.0,73.0,11.0,1.0,5.0,1.0,0.0,1,1,1.0
1,87,0,1,1,ys5egue.dteted7f7r.et4.4656.5.t65.5.5875.dhirt.4989.rgkhr.594k.e.clearpointsupplies.com,0.0,100.0,50.0,1.0,5.0,1.0,0.0,1,1,1.0
0,199,0,0,1,despiertachile.cl,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,1,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,6,0,0,1,themediamunk.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
1,57,0,0,1,easychemproject.com,0.0,38.0,19.0,1.0,5.0,1.0,1.0,0,1,1.0
0,150,0,0,1,tiny.n9n.us,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,0,0.0
1,247,0,0,1,undergroundkent.co.uk,0.0,33.0,21.0,1.0,6.0,1.0,1.0,1,1,0.0
0,0,0,0,1,wwwdata.fy.edu.tw,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
1,102,0,0,1,courgeon-immobilier.fr,0.0,100.0,22.0,1.0,5.0,1.0,0.0,0,1,1.0
1,108,0,0,1,rmtl1a.net,0.0,66.0,10.0,1.0,5.0,1.0,0.0,0,1,1.0
0,23,0,0,1,monchatauquotidien.afterlivre.com,0.0,73.0,33.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,4hat.hu,0.0,28.0,7.0,1.0,5.0,1.0,0.0,1,1,1.0
0,214,0,2,1,michaelcaswell.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,0,au-poay.aeuceaom.mwjpue.top,0.0,41.0,27.0,2.0,5.0,1.0,0.0,1,0,1.0
0,127,0,0,1,chinadryer.cn,0.0,27.0,13.0,1.0,5.0,1.0,0.0,1,1,1.0
0,262,0,4,1,self-destructing-email.com,0.0,38.0,26.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,0,au-paoy.aeuccaom.qzrupr.top,0.0,41.0,27.0,2.0,5.0,1.0,0.0,1,0,1.0
0,277,0,0,1,owaoutlook-webmailadmin.moonfruit.com,0.0,45.0,37.0,2.0,5.0,1.0,1.0,1,0,1.0
0,189,0,0,1,gdcx.gov.cn,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,0,0.0
0,9,0,0,1,vivceviacsvaisi.visvsai.c18y03.icu,0.0,45.0,34.0,1.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,vostbaddleschoi1973.blogspot.com,0.0,41.0,32.0,1.0,6.0,1.0,1.0,0,1,1.0
0,0,0,0,1,festivalfuerfestivals.de,0.0,36.0,24.0,1.0,6.0,1.0,0.0,1,0,0.0
1,301,0,2,1,sites.google.com,0.0,43.0,16.0,1.0,6.0,1.0,0.0,0,1,1.0
0,0,0,0,1,cbu4397422nj.oa.r.appspot.com,1.0,62.0,29.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,ekl-net.conn-aocscceo.ynhjni.top,0.0,43.0,32.0,1.0,5.0,1.0,1.0,1,1,1.0
1,28,0,0,1,neondirect.co,0.0,25.0,13.0,1.0,6.0,1.0,1.0,0,1,0.0
0,40,0,0,1,reynosoforbrooklyn.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
0,290,0,0,1,dyswhhlyj.dongying.gov.cn,0.0,37.0,25.0,1.0,6.0,1.0,0.0,1,0,0.0
1,46,0,0,1,myconstructor.co.uk,0.0,31.0,19.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,redbankfarm.com.au,0.0,35.0,18.0,1.0,5.0,1.0,0.0,0,1,1.0
0,9,0,0,1,ekl-net.conn-accseeeaas.gvoyru.top,0.0,45.0,34.0,1.0,5.0,1.0,1.0,1,1,1.0
1,248,0,0,1,publish.ne.cision.com,0.0,100.0,21.0,1.0,5.0,1.0,1.0,0,1,1.0
1,0,0,0,1,betasusgirsenesende.blogspot.com,0.0,39.0,32.0,1.0,5.0,1.0,1.0,0,1,1.0
0,9,0,0,1,ekl-net.conn-accscceaas.fxmffc.top,0.0,45.0,34.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,20,1,dragonboat.sport,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
0,9,0,0,1,eki-net.con-aesccosesaas.vnbncj.top,0.0,46.0,35.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,shop.island-ecs.jp,0.0,30.0,18.0,2.0,6.0,1.0,0.0,1,0,0.0
0,86,0,0,1,firstimpressionsjanitorial.ca,0.0,41.0,29.0,1.0,6.0,1.0,0.0,1,0,0.0
1,114,0,0,1,thedoschool.org,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
0,209,0,0,1,forensicsculpting.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
0,270,0,0,1,benettonbasket.it,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
1,21,0,0,1,sa-ra.net,0.0,21.0,9.0,2.0,6.0,1.0,0.0,0,1,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,43,0,4,1,numerologymode.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,gunloading.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,66,0,0,1,worldmedicassist.com,0.0,46.0,20.0,1.0,6.0,1.0,1.0,1,1,1.0
0,3,0,20,1,johnstownamerica.com,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
0,102,0,0,1,sjafc.com,0.0,46.0,9.0,1.0,5.0,1.0,0.0,1,1,1.0
1,0,0,0,1,frankhavermans.space,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,60,0,0,1,lostfromthestart.com,0.0,32.0,20.0,1.0,6.0,1.0,1.0,1,0,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,202,0,0,1,squat.beinsa.info,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,1,0.0
0,3,0,0,1,tadalaflabc.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,35,0,0,1,gradshower.com,0.0,96.0,14.0,2.0,5.0,1.0,0.0,1,1,1.0
0,7,0,0,1,rakuten.co.jp.rakuen.xyz,0.0,32.0,24.0,1.0,5.0,1.0,0.0,1,0,1.0
0,132,0,0,1,fotocopiadora.itch.io,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
0,123,0,0,0,ktplasmachinery.com,0.0,34.0,19.0,1.0,5.0,1.0,0.0,1,1,1.0
0,3,0,0,1,nikestore-uk.me.uk,0.0,30.0,18.0,2.0,6.0,1.0,0.0,1,0,0.0
0,216,0,0,1,shadetreetechnology.com,0.0,81.0,23.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,sapient-flare-279107.df.r.appspot.com,0.0,51.0,37.0,1.0,6.0,1.0,1.0,1,1,1.0
0,0,0,0,1,piko.md,0.0,19.0,7.0,1.0,6.0,1.0,0.0,0,1,0.0
1,1,0,0,1,ifeveraussies.com,1.0,66.0,17.0,2.0,5.0,1.0,0.0,1,0,1.0
0,185,0,0,1,video.fdel1-1.fna.fbcdn.net,0.0,39.0,27.0,2.0,6.0,1.0,0.0,1,0,0.0
0,130,0,0,1,londonmylondon.co.uk,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
0,138,0,3,1,lucklessclothing.com,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
0,91,0,0,1,5x726-alternate.app.link,0.0,51.0,24.0,2.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,thelongestsite.de,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,59,0,0,1,old.vicr123.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,90,0,20,1,spacetoearthchallenge.org.uk,0.0,40.0,28.0,1.0,6.0,1.0,0.0,0,1,0.0
0,96,0,0,1,performanceoutdooradvertising.com,0.0,100.0,33.0,1.0,5.0,1.0,0.0,0,1,1.0
0,3,0,0,1,paypal.com.fr.cgi.bin.webscr.cmd.flow.session.ycwnzphbcryskgq9zzetmzxi8zg51bfu4zhgnlq2wntjgx8jlj7gdispatch.c70bbe4152786147242b0tb71efa252acz.waterdamagerestorationhouston.com,0.0,100.0,50.0,2.0,5.0,3.0,0.0,1,0,1.0
0,128,0,20,1,jsca.co.uk,0.0,22.0,10.0,1.0,6.0,1.0,0.0,0,1,0.0
0,10,0,0,1,jainsonbookworld.com,0.0,100.0,20.0,1.0,5.0,1.0,0.0,1,1,1.0
0,217,0,0,1,enex-ref.com,0.0,56.0,12.0,2.0,5.0,1.0,0.0,1,1,1.0
1,9,0,0,0,au-pacccy.aeeauacoaocmeoy.zlxcfy.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
1,52,0,0,1,essenseglobal.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,1,0.0
0,278,0,0,1,witnesstreevineyard.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
1,27,0,0,1,casinos-online-deutschland.com,0.0,42.0,30.0,1.0,6.0,1.0,0.0,0,1,0.0
0,39,0,0,1,samsul-bahri-17.webselfsite.net,0.0,43.0,31.0,1.0,6.0,1.0,0.0,1,0,0.0
1,6,0,0,1,security.paypal.com.userid.874585.compraycambia.com,0.0,100.0,50.0,2.0,5.0,1.0,0.0,1,1,1.0
0,119,0,0,1,moohong.com,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,1,0.0
1,0,0,0,0,au-paccoy.aeeseaccaocmeoy.ffqqrb.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
1,29,0,0,1,poetrylifeandtimes.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
1,96,0,0,1,mamujutengahkab.go.id,0.0,58.0,21.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,dianarosekottle.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,ulrc.go.ug,0.0,51.0,10.0,1.0,6.0,1.0,0.0,1,1,1.0
0,9,0,0,0,au-paecy.aeuesoaaomceoy.qoepuz.top,0.0,48.0,34.0,2.0,5.0,1.0,0.0,1,0,1.0
0,149,0,0,1,nationalpizzamonth.pilotflyingj.com,0.0,47.0,35.0,1.0,6.0,1.0,0.0,1,0,0.0
0,317,0,0,1,adep.provincia.tn.it,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
0,228,0,0,1,ec56.org,0.0,20.0,8.0,1.0,6.0,1.0,0.0,0,1,0.0
0,7,0,0,1,dev.typetraction.com,0.0,100.0,20.0,1.0,6.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,62,0,0,1,wiselyshave.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
0,91,0,0,1,owaupgradeservice3.myfreesites.net,0.0,42.0,34.0,1.0,5.0,1.0,0.0,0,1,1.0
0,9,0,0,1,vivcscviivai.visvsai.tepyl0.icu,0.0,42.0,31.0,1.0,5.0,1.0,0.0,1,1,1.0
0,107,0,0,1,lascazuelasmex.com,0.0,30.0,18.0,1.0,6.0,1.0,1.0,0,1,0.0
0,0,0,0,0,au-poaay.aeuceaom.fegcyu.top,0.0,42.0,28.0,2.0,5.0,1.0,1.0,1,0,1.0
1,98,1,0,1,mohsentavoosi.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,1,0.0
0,139,0,0,1,ps360.co.in,0.0,36.0,11.0,2.0,5.0,1.0,0.0,1,0,1.0
1,125,0,0,1,realradios.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,1,0.0
1,47,0,0,1,nicolasteixeiracabral.com,0.0,37.0,25.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,yenodio.de,0.0,22.0,10.0,1.0,6.0,1.0,0.0,1,1,0.0
0,304,0,7,1,gdu.com,0.0,19.0,7.0,1.0,6.0,1.0,0.0,0,1,0.0
0,208,0,0,1,taianderson.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
1,266,0,0,1,animalwelfareinc.org,0.0,81.0,20.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,4able.com.br,0.0,100.0,12.0,2.0,6.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,181,0,0,1,foodandphotography.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,poroshaa.com,0.0,25.0,12.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,user7770001255.el.r.appspot.com,0.0,60.0,31.0,1.0,6.0,1.0,1.0,1,1,1.0
0,190,0,20,1,teeswildlife.org,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
1,124,0,0,1,newsmyrnabeachbrewery.com,0.0,37.0,25.0,1.0,6.0,1.0,0.0,0,1,0.0
0,303,0,0,1,ape-o-naut.org,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,9,0,0,1,eki-net.con-aesccccesaas.hyhowu.top,0.0,46.0,35.0,1.0,5.0,1.0,1.0,1,1,1.0
0,207,0,0,1,enniskillen.ca,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,81,0,1,1,sciencecityyork.org.uk,0.0,34.0,22.0,1.0,6.0,1.0,0.0,1,1,0.0
1,175,0,0,1,betway.pt,0.0,21.0,9.0,1.0,6.0,1.0,0.0,1,1,0.0
0,97,0,0,1,djjeren.com,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,0,0.0
0,283,0,0,1,fermedusach.free.fr,0.0,27.0,19.0,1.0,5.0,1.0,0.0,1,1,1.0
0,142,0,0,1,lightlink.com.cn,0.0,62.0,16.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,612050612050612050612050612050612050-dot-onk89909.wn.r.appspot.com,0.0,75.0,50.0,1.0,6.0,1.0,1.0,1,1,1.0
0,245,0,0,1,allaboutchris.com,0.0,36.0,17.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,app1incn-io.com,0.0,27.0,15.0,2.0,6.0,1.0,0.0,1,0,1.0
1,0,1,0,1,parsshoa.co,0.0,23.0,11.0,1.0,6.0,1.0,0.0,0,1,0.0
0,13,0,0,1,patriothost.net,0.0,100.0,15.0,2.0,6.0,1.0,0.0,1,1,1.0
1,103,0,0,1,policehour.co.uk,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
0,150,0,0,1,lapietainternational.com,0.0,36.0,24.0,1.0,6.0,1.0,0.0,1,0,0.0
1,0,0,0,0,au-poccay.aeeauaceaocmeoy.urbicr.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,b06668706.wixsite.com,0.0,29.0,21.0,1.0,6.0,1.0,0.0,0,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,75,0,0,1,gearbest.sjv.io,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,203,0,0,1,lonestarmotorsportspark.com,0.0,39.0,27.0,1.0,6.0,1.0,0.0,0,1,0.0
0,170,0,0,1,goldpuma.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,1,0.0
1,70,0,0,1,jp-hc.com,0.0,21.0,9.0,2.0,6.0,1.0,0.0,0,1,0.0
0,255,0,0,1,pesstaplus.raharja.ac.id,0.0,89.0,24.0,1.0,6.0,1.0,0.0,1,0,1.0
1,0,0,1,1,cyplp.net.ng,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
0,164,0,0,1,blog.masasuzu.net,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,imported-beneficial-magnesium.glitch.me,0.0,85.0,39.0,1.0,6.0,1.0,0.0,1,1,1.0
0,272,0,0,1,stillslibrary.rte.ie,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
0,146,0,0,1,matejhorvat.si,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,153,0,0,1,vetspanel.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,1,0.0
1,0,0,19,1,oncom.com.au,0.0,52.0,12.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,gcc.bt,0.0,18.0,6.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,107.180.44.78,0.0,100.0,13.0,1.0,5.0,1.0,0.0,1,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,9,0,0,1,au-paacoy.aeeucacaomceoy.tzqbcg.top,0.0,49.0,35.0,2.0,5.0,1.0,0.0,1,0,1.0
1,131,0,0,1,photographynowandthen.com,0.0,37.0,25.0,1.0,6.0,1.0,0.0,1,1,0.0
0,299,0,0,1,crg.co.uk,0.0,100.0,9.0,1.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,waystosavemoney.tv,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,coolmatsuyama.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,99,0,0,1,zohard.com,0.0,100.0,10.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,sprysecondarydebuggers--mundoecu.repl.co,0.0,48.0,40.0,2.0,6.0,1.0,0.0,1,1,1.0
1,0,0,0,1,carersupport.org.au,0.0,31.0,19.0,1.0,6.0,1.0,0.0,0,1,0.0
0,9,0,0,0,au-pcncy.aeuecaaaomceoy.qhumzl.top,0.0,48.0,34.0,2.0,5.0,1.0,0.0,1,0,1.0
0,70,1,0,1,appmax.com.br,0.0,25.0,13.0,1.0,6.0,1.0,1.0,1,1,0.0
0,0,0,0,1,appleid.dk-login-id-customer-found.bluedogtimberworks.com.au,0.0,76.0,50.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,cns-international2.com,0.0,35.0,22.0,2.0,5.0,1.0,0.0,1,0,1.0
0,275,0,20,1,harbourridgeinn.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,0,1,0.0
0,9,0,0,1,ekl-net.conn-accscceaas.wiphfb.top,0.0,45.0,34.0,1.0,5.0,1.0,1.0,1,1,1.0
0,240,0,0,1,live.motorcitypride.org,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
0,9,0,0,1,justlookapp.com,0.0,100.0,15.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,sp963460.sitebeat.site,0.0,30.0,22.0,1.0,5.0,1.0,0.0,0,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,158,0,0,1,secureupdate.appleld.com.duilawyeryork.com,0.0,100.0,42.0,1.0,6.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,62,0,0,1,essaudio.cc,0.0,23.0,11.0,1.0,5.0,1.0,0.0,1,0,1.0
0,20,0,0,1,bookwritingfounders.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,edfacts.communities.ed.gov,0.0,38.0,26.0,1.0,6.0,1.0,0.0,1,0,0.0
0,290,0,0,1,telecomenterpriseinc-my.sharepoint.com,0.0,100.0,38.0,2.0,6.0,1.0,1.0,0,1,1.0
0,255,0,0,1,tizianoferro.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,1,0.0
0,9,0,0,1,ekl-net.com-asoceccesas.ywqcdn.top,0.0,45.0,34.0,1.0,5.0,1.0,1.0,1,1,1.0
0,201,0,0,1,sxtrffrlp.wufoo.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
0,242,0,0,1,largesound.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,20,1,procarpetcleaningsydney.com.au,0.0,42.0,30.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,ox-aruba.blogspot.com,0.0,30.0,21.0,2.0,6.0,1.0,1.0,0,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,101,0,20,1,mdg-eng.com,0.0,23.0,11.0,2.0,6.0,1.0,0.0,0,1,0.0
0,309,0,0,1,tokusetsukansen.jpn.org,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
0,234,0,0,1,paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se,0.0,89.0,50.0,2.0,5.0,1.0,0.0,0,1,1.0
0,72,0,0,1,dsgcbeonline.com,0.0,38.0,16.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,uogbfans.de,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,outlook-webapp-portal.el.r.appspot.com,0.0,47.0,38.0,1.0,6.0,1.0,1.0,1,1,1.0
0,198,0,0,1,www2.ha-channel-88.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,part.eyrehead.com,0.0,100.0,17.0,1.0,6.0,2.0,0.0,1,0,1.0
